time,store,total_sek,member,age
2021-03-07T17:23:30+00:00,store2,50,True,52
2021-03-07T17:23:58+00:00,store3,539,True,68
2021-03-07T17:25:11+00:00,store3,50,False,na
2021-03-07T17:26:19+00:00,store3,298,False,na
2021-03-07T17:26:26+00:00,store2,244,False,na
2021-03-07T17:27:11+00:00,store1,673,False,na
2021-03-07T17:27:28+00:00,store2,211,True,52
2021-03-07T17:27:48+00:00,store1,50,True,40
2021-03-07T17:27:52+00:00,store3,478,True,38
2021-03-07T17:29:01+00:00,store1,102,False,na
2021-03-07T17:30:35+00:00,store3,50,True,52
2021-03-07T17:30:53+00:00,store3,182,False,na
2021-03-07T17:31:29+00:00,store4,337,True,61
2021-03-07T17:41:46+00:00,store3,418,False,na
2021-03-07T17:45:42+00:00,store3,371,False,na
2021-03-07T17:46:49+00:00,store3,286,True,19
2021-03-07T17:47:52+00:00,store1,779,False,na
2021-03-07T17:51:03+00:00,store4,235,False,na
2021-03-07T17:56:23+00:00,store2,161,True,62
2021-03-07T18:00:16+00:00,store2,604,False,na
2021-03-07T18:01:45+00:00,store4,293,True,37
2021-03-07T18:02:53+00:00,store1,329,True,43
2021-03-07T18:06:59+00:00,store2,52,False,na
2021-03-07T18:07:34+00:00,store3,214,True,26
2021-03-07T18:08:24+00:00,store2,861,False,na
2021-03-07T18:09:48+00:00,store4,50,False,na
2021-03-07T18:12:00+00:00,store1,337,False,na
2021-03-07T18:13:41+00:00,store3,307,False,na
2021-03-07T18:15:12+00:00,store2,50,False,na
2021-03-07T18:18:58+00:00,store4,147,True,40
2021-03-07T18:23:23+00:00,store3,50,False,na
2021-03-07T18:23:31+00:00,store4,522,False,na
2021-03-07T18:25:33+00:00,store2,409,True,75
2021-03-07T18:26:10+00:00,store2,459,False,na
2021-03-07T18:27:07+00:00,store2,235,True,76
2021-03-07T18:28:38+00:00,store3,215,True,48
2021-03-07T18:28:57+00:00,store4,656,False,na
2021-03-07T18:29:16+00:00,store1,50,True,32
2021-03-07T18:30:05+00:00,store4,245,False,na
2021-03-07T18:31:40+00:00,store3,507,False,na
2021-03-07T18:31:49+00:00,store4,550,False,na
2021-03-07T18:32:14+00:00,store2,101,False,na
2021-03-07T18:32:30+00:00,store1,50,True,68
2021-03-07T18:33:36+00:00,store1,277,False,na
2021-03-07T18:33:57+00:00,store1,652,False,na
2021-03-07T18:34:40+00:00,store2,231,True,52
2021-03-07T18:36:13+00:00,store1,50,False,na
2021-03-07T18:36:59+00:00,store4,413,False,na
2021-03-07T18:37:12+00:00,store3,457,False,na
2021-03-07T18:37:56+00:00,store1,398,False,na
2021-03-07T18:44:28+00:00,store3,590,False,na
2021-03-07T18:47:20+00:00,store4,371,False,na
2021-03-07T18:52:20+00:00,store1,398,False,na
2021-03-07T18:55:34+00:00,store3,319,True,33
2021-03-07T18:57:19+00:00,store2,50,False,na
2021-03-07T18:57:56+00:00,store1,50,False,na
2021-03-07T18:58:17+00:00,store2,50,True,30
2021-03-07T18:59:11+00:00,store4,237,True,18
2021-03-07T19:03:03+00:00,store4,50,False,na
2021-03-07T19:05:39+00:00,store4,332,False,na
2021-03-07T19:09:15+00:00,store3,50,False,na
2021-03-07T19:09:56+00:00,store2,67,False,na
2021-03-07T19:10:26+00:00,store2,58,True,47
2021-03-07T19:11:08+00:00,store3,50,False,na
2021-03-07T19:11:31+00:00,store1,79,False,na
2021-03-07T19:14:43+00:00,store4,74,True,17
2021-03-07T19:19:54+00:00,store3,236,False,na
2021-03-07T19:23:15+00:00,store4,329,True,32
2021-03-07T19:23:50+00:00,store1,215,True,64
2021-03-07T19:26:19+00:00,store1,540,False,na
2021-03-07T19:31:36+00:00,store2,483,True,30
2021-03-07T19:38:09+00:00,store3,50,True,60
2021-03-07T19:46:09+00:00,store3,337,False,na
2021-03-07T19:49:44+00:00,store1,50,False,na
2021-03-07T19:56:45+00:00,store3,308,True,24
2021-03-07T19:58:50+00:00,store4,351,True,34
2021-03-07T20:00:55+00:00,store3,636,False,na
2021-03-07T20:02:17+00:00,store2,391,True,36
2021-03-07T20:09:25+00:00,store4,592,False,na
2021-03-07T20:12:04+00:00,store1,207,False,na
2021-03-07T20:12:35+00:00,store1,50,False,na
2021-03-07T20:15:16+00:00,store3,50,False,na
2021-03-07T20:16:11+00:00,store2,50,False,na
2021-03-07T20:17:04+00:00,store2,174,True,73
2021-03-07T20:18:15+00:00,store2,169,True,43
2021-03-07T20:23:00+00:00,store1,115,True,73
2021-03-07T20:26:48+00:00,store2,104,False,na
2021-03-07T20:28:13+00:00,store1,868,False,na
2021-03-07T20:28:13+00:00,store4,312,False,na
2021-03-07T20:29:18+00:00,store1,192,False,na
2021-03-07T20:30:08+00:00,store1,108,True,40
2021-03-07T20:33:27+00:00,store1,281,True,53
2021-03-07T20:37:47+00:00,store2,295,True,34
2021-03-07T20:39:33+00:00,store3,441,True,62
2021-03-07T20:40:02+00:00,store4,1065,False,na
2021-03-07T20:42:59+00:00,store2,50,False,na
2021-03-07T20:47:41+00:00,store3,625,False,na
2021-03-07T20:51:23+00:00,store3,574,False,na
2021-03-07T20:52:54+00:00,store3,479,True,35
2021-03-07T20:55:45+00:00,store3,570,False,na
2021-03-07T20:58:32+00:00,store4,270,False,na
2021-03-07T21:02:32+00:00,store3,790,False,na
2021-03-07T21:02:46+00:00,store2,50,False,na
2021-03-07T21:04:45+00:00,store4,300,True,36
2021-03-07T21:06:05+00:00,store1,50,False,na
2021-03-07T21:06:09+00:00,store2,720,True,28
2021-03-07T21:07:39+00:00,store3,215,False,na
2021-03-07T21:11:48+00:00,store2,54,True,47
2021-03-07T21:21:46+00:00,store1,318,False,na
2021-03-07T21:21:58+00:00,store4,381,True,29
2021-03-07T21:23:25+00:00,store4,168,True,47
2021-03-07T21:27:42+00:00,store2,512,False,na
2021-03-07T21:31:00+00:00,store4,193,True,49
2021-03-07T21:31:38+00:00,store3,330,False,na
2021-03-07T21:31:58+00:00,store3,473,False,na
2021-03-07T21:44:24+00:00,store4,50,True,28
2021-03-07T21:44:49+00:00,store3,411,False,na
2021-03-07T21:46:41+00:00,store1,297,False,na
2021-03-07T21:51:02+00:00,store4,546,False,na
2021-03-07T21:54:52+00:00,store4,121,False,na
2021-03-07T21:58:13+00:00,store1,392,False,na
2021-03-07T22:16:26+00:00,store1,443,False,na
2021-03-07T22:18:37+00:00,store3,123,True,45
2021-03-07T22:19:32+00:00,store4,296,False,na
2021-03-07T22:21:42+00:00,store4,87,False,na
2021-03-07T22:23:24+00:00,store3,123,False,na
2021-03-07T22:34:27+00:00,store1,161,True,50
2021-03-07T22:39:22+00:00,store1,112,False,na
2021-03-07T22:49:00+00:00,store4,50,True,32
2021-03-07T22:55:11+00:00,store4,50,False,na
2021-03-07T22:59:37+00:00,store4,191,False,na
2021-03-07T23:00:20+00:00,store3,256,False,na
2021-03-07T23:00:59+00:00,store3,320,True,37
2021-03-07T23:01:32+00:00,store2,457,False,na
2021-03-07T23:06:47+00:00,store1,72,False,na
2021-03-07T23:06:49+00:00,store3,223,False,na
2021-03-07T23:07:08+00:00,store2,390,True,31
2021-03-07T23:07:56+00:00,store1,62,False,na
2021-03-07T23:09:03+00:00,store2,50,True,36
2021-03-07T23:10:19+00:00,store1,50,False,na
2021-03-07T23:10:47+00:00,store2,443,False,na
2021-03-07T23:16:44+00:00,store4,497,True,20
2021-03-07T23:16:47+00:00,store2,578,False,na
2021-03-07T23:17:12+00:00,store4,420,False,na
2021-03-07T23:19:19+00:00,store1,53,False,na
2021-03-07T23:20:36+00:00,store4,50,False,na
2021-03-07T23:24:06+00:00,store3,223,True,50
2021-03-07T23:29:32+00:00,store2,483,True,20
2021-03-07T23:30:12+00:00,store4,218,False,na
2021-03-07T23:33:19+00:00,store2,192,False,na
2021-03-07T23:37:14+00:00,store1,710,True,43
2021-03-07T23:40:16+00:00,store1,50,True,25
2021-03-07T23:42:15+00:00,store1,60,True,48
2021-03-07T23:43:59+00:00,store4,169,False,na
2021-03-07T23:44:52+00:00,store1,50,False,na
2021-03-07T23:47:30+00:00,store2,50,False,na
2021-03-07T23:50:01+00:00,store4,50,False,na
2021-03-07T23:50:37+00:00,store4,50,True,31
2021-03-07T23:51:12+00:00,store4,160,False,na
2021-03-07T23:51:36+00:00,store2,208,True,29
2021-03-07T23:51:40+00:00,store3,508,False,na
2021-03-07T23:52:58+00:00,store2,133,False,na
2021-03-07T23:53:55+00:00,store4,292,False,na
2021-03-07T23:57:01+00:00,store1,260,True,44
2021-03-07T23:59:27+00:00,store4,50,False,na
2021-03-08T07:00:35+00:00,store3,485,True,84
2021-03-08T07:01:29+00:00,store1,290,True,84
2021-03-08T07:01:35+00:00,store1,303,False,na
2021-03-08T07:03:41+00:00,store1,69,False,na
2021-03-08T07:04:47+00:00,store3,128,False,na
2021-03-08T07:11:16+00:00,store4,169,False,na
2021-03-08T07:11:39+00:00,store3,50,True,94
2021-03-08T07:12:00+00:00,store4,344,True,92
2021-03-08T07:12:11+00:00,store3,309,False,na
2021-03-08T07:13:14+00:00,store1,566,True,83
2021-03-08T07:14:38+00:00,store3,50,True,82
2021-03-08T07:14:53+00:00,store2,50,True,93
2021-03-08T07:15:32+00:00,store1,292,False,na
2021-03-08T07:16:08+00:00,store1,50,True,95
2021-03-08T07:19:19+00:00,store1,537,True,72
2021-03-08T07:19:24+00:00,store2,64,False,na
2021-03-08T07:19:34+00:00,store3,350,False,na
2021-03-08T07:22:58+00:00,store2,50,True,85
2021-03-08T07:23:25+00:00,store4,316,True,66
2021-03-08T07:23:26+00:00,store2,370,False,na
2021-03-08T07:23:29+00:00,store3,50,True,82
2021-03-08T07:25:13+00:00,store1,728,True,73
2021-03-08T07:25:24+00:00,store3,107,True,95
2021-03-08T07:26:59+00:00,store2,58,False,na
2021-03-08T07:28:49+00:00,store1,50,False,na
2021-03-08T07:30:51+00:00,store1,161,True,83
2021-03-08T07:32:42+00:00,store3,183,False,na
2021-03-08T07:33:02+00:00,store1,50,True,91
2021-03-08T07:33:17+00:00,store2,304,True,88
2021-03-08T07:33:40+00:00,store3,468,False,na
2021-03-08T07:34:41+00:00,store2,253,True,76
2021-03-08T07:35:07+00:00,store3,122,False,na
2021-03-08T07:36:09+00:00,store2,50,True,85
2021-03-08T07:38:26+00:00,store3,370,False,na
2021-03-08T07:38:30+00:00,store4,85,False,na
2021-03-08T07:53:34+00:00,store3,398,True,93
2021-03-08T07:55:41+00:00,store4,321,False,na
2021-03-08T07:56:26+00:00,store1,92,True,80
2021-03-08T07:58:19+00:00,store1,380,True,80
2021-03-08T07:58:43+00:00,store1,104,False,na
2021-03-08T07:58:46+00:00,store3,273,False,na
2021-03-08T08:00:56+00:00,store1,241,True,53
2021-03-08T08:01:17+00:00,store4,165,True,87
2021-03-08T08:05:15+00:00,store3,496,False,na
2021-03-08T08:09:51+00:00,store2,524,False,na
2021-03-08T08:10:51+00:00,store3,176,True,47
2021-03-08T08:14:09+00:00,store4,239,True,88
2021-03-08T08:19:26+00:00,store3,54,False,na
2021-03-08T08:20:11+00:00,store3,173,False,na
2021-03-08T08:21:51+00:00,store2,54,False,na
2021-03-08T08:22:56+00:00,store3,50,False,na
2021-03-08T08:26:44+00:00,store2,267,False,na
2021-03-08T08:26:56+00:00,store3,78,True,59
2021-03-08T08:27:37+00:00,store4,771,True,87
2021-03-08T08:30:37+00:00,store4,50,True,32
2021-03-08T08:30:50+00:00,store2,122,False,na
2021-03-08T08:38:34+00:00,store1,728,True,81
2021-03-08T08:42:37+00:00,store4,50,False,na
2021-03-08T08:47:10+00:00,store1,615,False,na
2021-03-08T08:56:05+00:00,store3,118,False,na
2021-03-08T08:57:51+00:00,store4,326,False,na
2021-03-08T09:01:28+00:00,store3,232,True,68
2021-03-08T09:02:14+00:00,store4,333,True,86
2021-03-08T09:02:35+00:00,store2,332,False,na
2021-03-08T09:03:30+00:00,store4,50,True,64
2021-03-08T09:04:00+00:00,store4,367,False,na
2021-03-08T09:06:03+00:00,store1,456,True,80
2021-03-08T09:06:43+00:00,store1,268,True,83
2021-03-08T09:08:37+00:00,store4,50,True,81
2021-03-08T09:08:51+00:00,store3,766,False,na
2021-03-08T09:11:01+00:00,store2,473,True,81
2021-03-08T09:15:42+00:00,store4,485,True,94
2021-03-08T09:17:20+00:00,store1,359,False,na
2021-03-08T09:19:02+00:00,store1,458,False,na
2021-03-08T09:23:56+00:00,store3,398,True,68
2021-03-08T09:27:30+00:00,store4,95,True,48
2021-03-08T09:40:17+00:00,store2,258,False,na
2021-03-08T09:41:28+00:00,store1,560,True,95
2021-03-08T09:43:16+00:00,store4,50,False,na
2021-03-08T09:45:40+00:00,store4,533,False,na
2021-03-08T09:45:56+00:00,store1,71,True,77
2021-03-08T09:48:47+00:00,store1,50,False,na
2021-03-08T09:51:59+00:00,store4,181,False,na
2021-03-08T09:53:15+00:00,store4,403,False,na
2021-03-08T09:58:55+00:00,store1,50,True,93
2021-03-08T09:59:01+00:00,store3,434,False,na
2021-03-08T09:59:24+00:00,store2,494,False,na
2021-03-08T09:59:38+00:00,store2,145,True,70
2021-03-08T10:03:40+00:00,store2,347,False,na
2021-03-08T10:04:07+00:00,store2,419,False,na
2021-03-08T10:07:50+00:00,store3,159,True,91
2021-03-08T10:08:18+00:00,store3,637,True,66
2021-03-08T10:10:41+00:00,store3,50,True,65
2021-03-08T10:13:48+00:00,store4,631,False,na
2021-03-08T10:14:03+00:00,store2,227,True,82
2021-03-08T10:14:38+00:00,store2,395,False,na
2021-03-08T10:14:58+00:00,store4,50,False,na
2021-03-08T10:16:41+00:00,store2,50,True,74
2021-03-08T10:19:59+00:00,store1,369,False,na
2021-03-08T10:27:34+00:00,store4,336,False,na
2021-03-08T10:28:05+00:00,store1,362,True,68
2021-03-08T10:28:15+00:00,store1,563,True,50
2021-03-08T10:31:59+00:00,store3,333,False,na
2021-03-08T10:32:24+00:00,store1,824,False,na
2021-03-08T10:35:00+00:00,store4,327,True,79
2021-03-08T10:36:13+00:00,store3,50,True,76
2021-03-08T10:39:55+00:00,store4,432,False,na
2021-03-08T10:40:33+00:00,store4,50,True,94
2021-03-08T10:42:34+00:00,store4,486,True,63
2021-03-08T10:44:36+00:00,store4,50,False,na
2021-03-08T10:45:50+00:00,store1,140,False,na
2021-03-08T10:45:59+00:00,store4,538,False,na
2021-03-08T10:48:58+00:00,store1,328,False,na
2021-03-08T10:50:14+00:00,store4,157,False,na
2021-03-08T10:58:48+00:00,store1,50,False,na
2021-03-08T11:03:34+00:00,store2,50,True,85
2021-03-08T11:05:12+00:00,store3,314,False,na
2021-03-08T11:07:10+00:00,store1,466,False,na
2021-03-08T11:08:15+00:00,store4,195,False,na
2021-03-08T11:11:44+00:00,store4,787,True,53
2021-03-08T11:14:35+00:00,store3,210,False,na
2021-03-08T11:21:18+00:00,store1,438,True,80
2021-03-08T11:24:12+00:00,store1,203,False,na
2021-03-08T11:24:28+00:00,store1,50,True,64
2021-03-08T11:25:55+00:00,store4,50,True,82
2021-03-08T11:26:38+00:00,store3,50,False,na
2021-03-08T11:30:11+00:00,store2,384,True,45
2021-03-08T11:30:20+00:00,store2,50,True,63
2021-03-08T11:31:03+00:00,store4,291,True,84
2021-03-08T11:41:26+00:00,store4,50,False,na
2021-03-08T11:41:43+00:00,store3,50,True,68
2021-03-08T11:41:58+00:00,store2,367,False,na
2021-03-08T11:46:14+00:00,store1,60,False,na
2021-03-08T11:53:58+00:00,store1,133,False,na
2021-03-08T11:57:31+00:00,store4,612,False,na
2021-03-08T12:02:59+00:00,store4,872,True,79
2021-03-08T12:03:52+00:00,store1,208,True,52
2021-03-08T12:08:23+00:00,store4,946,False,na
2021-03-08T12:09:08+00:00,store4,50,True,63
2021-03-08T12:11:11+00:00,store2,256,False,na
2021-03-08T12:11:51+00:00,store3,50,False,na
2021-03-08T12:12:25+00:00,store1,125,True,67
2021-03-08T12:13:05+00:00,store4,377,True,85
2021-03-08T12:13:23+00:00,store2,54,False,na
2021-03-08T12:17:36+00:00,store3,293,True,68
2021-03-08T12:20:03+00:00,store3,484,True,50
2021-03-08T12:20:33+00:00,store1,282,True,40
2021-03-08T12:21:31+00:00,store3,331,True,65
2021-03-08T12:21:37+00:00,store2,495,True,95
2021-03-08T12:21:46+00:00,store2,65,True,70
2021-03-08T12:24:29+00:00,store1,276,False,na
2021-03-08T12:24:30+00:00,store4,470,False,na
2021-03-08T12:24:47+00:00,store3,50,False,na
2021-03-08T12:32:11+00:00,store4,500,False,na
2021-03-08T12:32:47+00:00,store2,50,False,na
2021-03-08T12:33:36+00:00,store3,296,False,na
2021-03-08T12:34:28+00:00,store2,391,True,67
2021-03-08T12:34:31+00:00,store4,471,False,na
2021-03-08T12:37:10+00:00,store3,561,True,27
2021-03-08T12:39:04+00:00,store1,93,False,na
2021-03-08T12:41:01+00:00,store2,413,True,23
2021-03-08T12:46:43+00:00,store3,50,False,na
2021-03-08T12:47:19+00:00,store4,614,False,na
2021-03-08T12:49:20+00:00,store1,301,False,na
2021-03-08T12:49:49+00:00,store1,219,True,67
2021-03-08T12:52:05+00:00,store4,50,False,na
2021-03-08T13:00:39+00:00,store4,50,False,na
2021-03-08T13:00:42+00:00,store1,180,True,76
2021-03-08T13:02:43+00:00,store1,50,False,na
2021-03-08T13:04:07+00:00,store3,401,False,na
2021-03-08T13:06:39+00:00,store2,451,True,64
2021-03-08T13:11:08+00:00,store2,112,True,37
2021-03-08T13:15:29+00:00,store1,628,False,na
2021-03-08T13:19:06+00:00,store1,527,False,na
2021-03-08T13:19:16+00:00,store1,609,False,na
2021-03-08T13:19:29+00:00,store2,67,True,72
2021-03-08T13:24:04+00:00,store3,238,False,na
2021-03-08T13:24:32+00:00,store3,366,False,na
2021-03-08T13:35:51+00:00,store1,216,True,62
2021-03-08T13:36:39+00:00,store2,50,True,79
2021-03-08T13:39:40+00:00,store4,50,False,na
2021-03-08T13:42:56+00:00,store3,374,False,na
2021-03-08T13:43:26+00:00,store1,171,False,na
2021-03-08T13:44:50+00:00,store3,671,False,na
2021-03-08T13:45:49+00:00,store2,50,True,40
2021-03-08T13:53:11+00:00,store4,295,True,83
2021-03-08T13:54:48+00:00,store1,75,True,83
2021-03-08T13:54:55+00:00,store2,50,False,na
2021-03-08T13:56:11+00:00,store2,775,False,na
2021-03-08T13:57:49+00:00,store3,328,True,69
2021-03-08T13:57:54+00:00,store4,230,True,56
2021-03-08T14:01:08+00:00,store4,505,True,62
2021-03-08T14:01:10+00:00,store3,58,True,87
2021-03-08T14:03:27+00:00,store3,508,True,43
2021-03-08T14:04:10+00:00,store4,214,False,na
2021-03-08T14:05:27+00:00,store1,185,False,na
2021-03-08T14:08:58+00:00,store1,262,False,na
2021-03-08T14:10:01+00:00,store1,50,True,50
2021-03-08T14:11:12+00:00,store2,50,False,na
2021-03-08T14:11:12+00:00,store2,520,False,na
2021-03-08T14:14:01+00:00,store4,357,True,40
2021-03-08T14:17:53+00:00,store4,494,True,69
2021-03-08T14:19:41+00:00,store2,362,False,na
2021-03-08T14:20:13+00:00,store1,293,False,na
2021-03-08T14:27:00+00:00,store2,459,True,74
2021-03-08T14:28:45+00:00,store4,223,True,36
2021-03-08T14:31:32+00:00,store1,50,False,na
2021-03-08T14:32:56+00:00,store2,314,True,40
2021-03-08T14:35:52+00:00,store4,127,False,na
2021-03-08T14:36:10+00:00,store2,305,True,64
2021-03-08T14:39:31+00:00,store4,374,True,81
2021-03-08T14:40:05+00:00,store4,91,True,90
2021-03-08T14:43:26+00:00,store3,435,False,na
2021-03-08T14:45:46+00:00,store2,283,False,na
2021-03-08T14:45:54+00:00,store2,270,False,na
2021-03-08T14:48:26+00:00,store4,229,True,44
2021-03-08T14:49:59+00:00,store4,332,True,90
2021-03-08T14:50:44+00:00,store3,273,True,33
2021-03-08T14:51:45+00:00,store4,388,True,27
2021-03-08T14:56:40+00:00,store1,165,False,na
2021-03-08T14:56:42+00:00,store3,357,False,na
2021-03-08T14:57:40+00:00,store2,294,False,na
2021-03-08T14:58:03+00:00,store4,444,False,na
2021-03-08T15:01:25+00:00,store2,505,True,58
2021-03-08T15:01:32+00:00,store2,50,False,na
2021-03-08T15:04:56+00:00,store1,50,True,46
2021-03-08T15:05:24+00:00,store4,184,False,na
2021-03-08T15:12:04+00:00,store4,50,False,na
2021-03-08T15:12:05+00:00,store1,155,False,na
2021-03-08T15:12:44+00:00,store3,50,False,na
2021-03-08T15:15:38+00:00,store1,282,False,na
2021-03-08T15:16:47+00:00,store4,180,True,93
2021-03-08T15:16:50+00:00,store3,96,False,na
2021-03-08T15:19:59+00:00,store3,556,False,na
2021-03-08T15:20:39+00:00,store3,547,False,na
2021-03-08T15:21:48+00:00,store1,50,True,62
2021-03-08T15:21:54+00:00,store4,385,False,na
2021-03-08T15:21:54+00:00,store4,50,True,39
2021-03-08T15:24:08+00:00,store3,218,False,na
2021-03-08T15:25:21+00:00,store1,402,True,82
2021-03-08T15:27:01+00:00,store2,430,True,45
2021-03-08T15:27:16+00:00,store4,265,True,63
2021-03-08T15:27:44+00:00,store1,81,False,na
2021-03-08T15:27:51+00:00,store4,454,True,85
2021-03-08T15:32:48+00:00,store4,752,False,na
2021-03-08T15:36:04+00:00,store1,407,True,47
2021-03-08T15:45:57+00:00,store3,436,False,na
2021-03-08T15:46:05+00:00,store2,395,False,na
2021-03-08T15:48:07+00:00,store2,50,False,na
2021-03-08T15:48:28+00:00,store3,257,True,56
2021-03-08T15:51:10+00:00,store3,148,False,na
2021-03-08T15:51:15+00:00,store3,618,False,na
2021-03-08T15:53:11+00:00,store3,210,True,54
2021-03-08T15:53:59+00:00,store3,423,True,67
2021-03-08T15:58:25+00:00,store3,491,True,38
2021-03-08T15:58:33+00:00,store4,167,True,23
2021-03-08T16:00:56+00:00,store1,423,True,75
2021-03-08T16:03:16+00:00,store2,50,False,na
2021-03-08T16:03:40+00:00,store4,348,True,30
2021-03-08T16:03:49+00:00,store4,1234,True,59
2021-03-08T16:04:35+00:00,store4,229,False,na
2021-03-08T16:04:49+00:00,store1,721,True,46
2021-03-08T16:06:46+00:00,store3,50,True,59
2021-03-08T16:14:25+00:00,store2,78,True,63
2021-03-08T16:17:03+00:00,store3,351,True,62
2021-03-08T16:18:14+00:00,store3,489,True,88
2021-03-08T16:20:48+00:00,store3,508,True,28
2021-03-08T16:22:32+00:00,store2,167,False,na
2021-03-08T16:22:42+00:00,store4,372,False,na
2021-03-08T16:26:29+00:00,store4,812,True,26
2021-03-08T16:26:50+00:00,store3,653,True,75
2021-03-08T16:26:55+00:00,store2,98,False,na
2021-03-08T16:27:48+00:00,store4,50,False,na
2021-03-08T16:28:06+00:00,store1,279,True,19
2021-03-08T16:31:33+00:00,store2,50,True,79
2021-03-08T16:33:16+00:00,store1,101,True,33
2021-03-08T16:33:19+00:00,store2,50,True,40
2021-03-08T16:35:35+00:00,store3,495,True,21
2021-03-08T16:36:58+00:00,store1,323,False,na
2021-03-08T16:37:05+00:00,store2,271,False,na
2021-03-08T16:37:22+00:00,store3,487,False,na
2021-03-08T16:38:51+00:00,store4,507,False,na
2021-03-08T16:39:04+00:00,store4,467,False,na
2021-03-08T16:40:11+00:00,store4,95,False,na
2021-03-08T16:41:03+00:00,store1,167,True,68
2021-03-08T16:41:21+00:00,store3,78,True,31
2021-03-08T16:41:50+00:00,store1,199,True,59
2021-03-08T16:43:00+00:00,store2,1059,False,na
2021-03-08T16:44:09+00:00,store3,451,True,26
2021-03-08T16:45:26+00:00,store2,218,False,na
2021-03-08T16:46:49+00:00,store4,275,False,na
2021-03-08T16:48:18+00:00,store2,307,True,69
2021-03-08T16:51:08+00:00,store3,306,False,na
2021-03-08T16:51:36+00:00,store3,199,True,35
2021-03-08T16:52:23+00:00,store2,291,False,na
2021-03-08T16:53:02+00:00,store2,194,True,46
2021-03-08T16:55:23+00:00,store2,336,True,54
2021-03-08T16:57:20+00:00,store4,465,False,na
2021-03-08T16:58:17+00:00,store2,206,True,88
2021-03-08T17:03:27+00:00,store1,501,True,65
2021-03-08T17:04:04+00:00,store4,294,True,47
2021-03-08T17:05:32+00:00,store2,50,False,na
2021-03-08T17:06:37+00:00,store3,282,False,na
2021-03-08T17:08:47+00:00,store2,412,False,na
2021-03-08T17:13:41+00:00,store2,238,False,na
2021-03-08T17:17:10+00:00,store3,121,True,53
2021-03-08T17:17:21+00:00,store2,229,False,na
2021-03-08T17:17:36+00:00,store1,501,False,na
2021-03-08T17:17:40+00:00,store3,257,False,na
2021-03-08T17:19:35+00:00,store2,50,True,52
2021-03-08T17:22:28+00:00,store4,127,True,72
2021-03-08T17:28:31+00:00,store3,389,True,41
2021-03-08T17:31:43+00:00,store4,103,False,na
2021-03-08T17:33:07+00:00,store2,397,True,36
2021-03-08T17:33:40+00:00,store3,360,True,56
2021-03-08T17:34:52+00:00,store1,130,True,66
2021-03-08T17:36:11+00:00,store3,50,False,na
2021-03-08T17:38:04+00:00,store2,269,True,36
2021-03-08T17:38:44+00:00,store3,158,False,na
2021-03-08T17:39:11+00:00,store3,103,False,na
2021-03-08T17:39:51+00:00,store1,316,True,38
2021-03-08T17:42:02+00:00,store3,498,True,76
2021-03-08T17:43:27+00:00,store4,207,True,68
2021-03-08T17:44:42+00:00,store1,363,False,na
2021-03-08T17:46:12+00:00,store2,714,False,na
2021-03-08T17:48:02+00:00,store2,313,True,34
2021-03-08T17:48:02+00:00,store4,453,True,35
2021-03-08T17:50:35+00:00,store1,50,True,45
2021-03-08T17:54:39+00:00,store4,311,False,na
2021-03-08T17:56:39+00:00,store4,599,False,na
2021-03-08T17:57:33+00:00,store2,50,True,40
2021-03-08T17:59:25+00:00,store2,567,False,na
2021-03-08T18:04:58+00:00,store2,376,True,75
2021-03-08T18:07:15+00:00,store2,541,True,36
2021-03-08T18:10:33+00:00,store3,276,False,na
2021-03-08T18:10:41+00:00,store3,50,False,na
2021-03-08T18:12:15+00:00,store2,411,False,na
2021-03-08T18:13:56+00:00,store4,313,False,na
2021-03-08T18:14:39+00:00,store2,50,False,na
2021-03-08T18:16:28+00:00,store2,259,False,na
2021-03-08T18:18:43+00:00,store4,50,True,50
2021-03-08T18:18:54+00:00,store1,180,False,na
2021-03-08T18:19:13+00:00,store4,788,False,na
2021-03-08T18:19:18+00:00,store3,394,True,55
2021-03-08T18:22:06+00:00,store3,50,False,na
2021-03-08T18:22:23+00:00,store2,299,False,na
2021-03-08T18:26:33+00:00,store1,292,False,na
2021-03-08T18:26:49+00:00,store3,103,False,na
2021-03-08T18:27:52+00:00,store1,50,True,83
2021-03-08T18:28:37+00:00,store3,50,False,na
2021-03-08T18:30:01+00:00,store4,141,True,58
2021-03-08T18:30:36+00:00,store2,239,False,na
2021-03-08T18:31:02+00:00,store1,399,False,na
2021-03-08T18:31:42+00:00,store4,50,False,na
2021-03-08T18:33:25+00:00,store2,462,False,na
2021-03-08T18:41:01+00:00,store3,50,False,na
2021-03-08T18:41:33+00:00,store3,50,True,48
2021-03-08T18:41:55+00:00,store3,321,False,na
2021-03-08T18:48:52+00:00,store3,423,False,na
2021-03-08T18:51:48+00:00,store3,361,False,na
2021-03-08T18:52:46+00:00,store1,187,True,48
2021-03-08T18:53:14+00:00,store3,447,False,na
2021-03-08T18:56:18+00:00,store3,50,True,49
2021-03-08T18:56:31+00:00,store3,449,False,na
2021-03-08T18:57:56+00:00,store4,566,False,na
2021-03-08T18:58:43+00:00,store4,480,False,na
2021-03-08T19:00:00+00:00,store2,346,False,na
2021-03-08T19:04:16+00:00,store1,412,False,na
2021-03-08T19:04:44+00:00,store2,488,False,na
2021-03-08T19:05:19+00:00,store4,290,False,na
2021-03-08T19:05:59+00:00,store1,530,False,na
2021-03-08T19:08:48+00:00,store1,138,True,57
